top,fold,classifier,large pre,large re,large f1,medium pre,medium re,medium f1,small pre,small re,small f1,all acc,all pre,all re,all f1,all mcc
200,6,rf,0.9718,0.99,0.9805,0.9296,0.9556,0.937,0.8882,0.9079,0.8947,0.9548,0.9345,0.9548,0.9421,0.9539
200,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9276,0.9342,0.9298,0.9683,0.9529,0.9683,0.9585,0.9678
200,8,rf,0.9636,0.98,0.9709,0.9259,0.9778,0.9407,0.8684,0.8816,0.8728,0.9457,0.9232,0.9457,0.931,0.9447
200,9,rf,0.9909,0.99,0.99,0.9056,0.9556,0.92,0.8355,0.8684,0.8465,0.9412,0.9201,0.9412,0.9264,0.9401
200,0,svm,0.9561,0.99,0.9719,0.9296,0.9556,0.937,0.8531,0.8684,0.8575,0.9412,0.9153,0.9412,0.9254,0.94
200,1,svm,0.9394,0.97,0.9537,0.8907,0.9556,0.9089,0.8289,0.8421,0.8333,0.9231,0.8915,0.9231,0.9032,0.9216
200,2,svm,0.9587,0.99,0.9722,0.9148,0.9556,0.9259,0.8882,0.8947,0.8904,0.9502,0.9255,0.9502,0.9346,0.9493
200,3,svm,0.9452,0.97,0.9566,0.9296,0.9778,0.9444,0.8487,0.8684,0.8553,0.9367,0.9088,0.9367,0.9193,0.9354
200,4,svm,0.9533,0.99,0.9686,0.9463,1.0,0.9607,0.8421,0.8421,0.8421,0.9412,0.9136,0.9412,0.9235,0.9402
200,5,svm,0.9587,0.96,0.9589,0.9222,0.9778,0.9363,0.8487,0.8684,0.8553,0.9321,0.9134,0.9321,0.9187,0.9309
200,6,svm,0.9809,0.99,0.9852,0.9074,0.9556,0.9222,0.8465,0.8684,0.8531,0.9412,0.9197,0.9412,0.927,0.94
200,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
200,8,svm,0.9536,0.97,0.9614,0.8852,0.9556,0.9074,0.8553,0.8684,0.8596,0.9321,0.9059,0.9321,0.9154,0.9307
200,9,svm,0.9718,0.99,0.9805,0.913,0.9778,0.9311,0.8026,0.8289,0.8114,0.9321,0.9017,0.9321,0.9123,0.9309
210,0,dtree,0.9742,0.99,0.9809,0.8278,0.9333,0.8607,0.7741,0.8026,0.7829,0.914,0.8756,0.914,0.8883,0.9124
210,1,dtree,0.9698,0.96,0.9642,0.8944,0.9556,0.9126,0.8158,0.8553,0.8289,0.9231,0.9015,0.9231,0.9072,0.9216
210,2,dtree,0.9742,0.99,0.9809,0.9074,0.9556,0.9222,0.7895,0.8158,0.7982,0.9231,0.8971,0.9231,0.9061,0.9215
210,3,dtree,0.9485,0.95,0.9446,0.9167,0.9556,0.9274,0.7829,0.8289,0.7982,0.9095,0.8851,0.9095,0.8908,0.9078
210,4,dtree,0.9636,0.98,0.9709,0.937,1.0,0.9556,0.7895,0.8158,0.7982,0.9276,0.8983,0.9276,0.9084,0.9262
210,5,dtree,0.9784,0.96,0.9678,0.9,0.9778,0.9215,0.8136,0.8421,0.8224,0.9231,0.9058,0.9231,0.9083,0.9218
210,6,dtree,0.9651,0.97,0.9655,0.8963,0.9333,0.9074,0.7939,0.8421,0.8092,0.9186,0.8922,0.9186,0.8999,0.917
210,7,dtree,0.9742,1.0,0.9862,0.85,0.9111,0.8682,0.8421,0.8684,0.8509,0.9367,0.9035,0.9367,0.9156,0.9355
210,8,dtree,0.9627,0.97,0.9657,0.8815,0.9556,0.9037,0.7697,0.8158,0.7851,0.914,0.8798,0.914,0.891,0.9124
210,9,dtree,0.9818,0.98,0.98,0.8944,0.9333,0.9052,0.7566,0.8026,0.7719,0.9095,0.8866,0.9095,0.8932,0.9077
210,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
210,1,knn,0.9375,0.92,0.9145,0.963,1.0,0.9741,0.886,0.9079,0.8925,0.9321,0.925,0.9321,0.9191,0.9314
210,2,knn,0.9381,0.96,0.9465,0.9111,0.9333,0.9185,0.9189,0.9342,0.9232,0.9457,0.926,0.9457,0.9328,0.9447
210,3,knn,0.9284,0.95,0.9367,0.9333,0.9556,0.9407,0.8465,0.8816,0.8575,0.9276,0.9012,0.9276,0.9102,0.9262
210,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
210,5,knn,0.9519,0.93,0.936,0.9167,0.9556,0.9274,0.8783,0.9079,0.8868,0.9276,0.9194,0.9276,0.9173,0.9265
210,6,knn,0.9088,0.91,0.9005,0.9222,0.9556,0.9333,0.886,0.9079,0.8925,0.9186,0.9037,0.9186,0.9044,0.9175
210,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
210,8,knn,0.9044,0.93,0.9135,0.9444,0.9778,0.9556,0.8289,0.8553,0.8377,0.914,0.8866,0.914,0.896,0.9123
210,9,knn,0.9199,0.94,0.924,0.9111,0.9111,0.9111,0.8388,0.8816,0.8518,0.914,0.8902,0.914,0.8965,0.9126
210,0,rf,0.9742,0.99,0.9809,0.9185,0.9556,0.9296,0.8728,0.8947,0.8794,0.9502,0.928,0.9502,0.9355,0.9493
210,1,rf,0.9698,0.97,0.9694,0.9611,1.0,0.9719,0.9145,0.9211,0.9167,0.9593,0.949,0.9593,0.9518,0.9585
210,2,rf,0.9742,0.99,0.9809,0.9185,0.9556,0.9296,0.9276,0.9342,0.9298,0.9638,0.9469,0.9638,0.9529,0.9631
210,3,rf,0.9651,0.96,0.959,0.9296,0.9778,0.9444,0.8487,0.8816,0.8597,0.9367,0.9179,0.9367,0.9219,0.9355
210,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.8816,0.8947,0.886,0.9548,0.9394,0.9548,0.9445,0.9539
210,5,rf,0.9875,0.96,0.9725,0.9111,0.9778,0.9289,0.875,0.8947,0.8816,0.9412,0.9333,0.9412,0.9324,0.9402
210,6,rf,0.9651,0.99,0.9766,0.9296,0.9556,0.937,0.875,0.8947,0.8816,0.9502,0.9269,0.9502,0.9359,0.9492
210,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9276,0.9342,0.9298,0.9683,0.9529,0.9683,0.9585,0.9678
210,8,rf,0.9561,0.98,0.9666,0.9074,0.9778,0.9296,0.8421,0.8553,0.8465,0.9367,0.907,0.9367,0.9178,0.9354
210,9,rf,0.9636,0.99,0.9757,0.9389,0.9778,0.9496,0.8553,0.8684,0.8596,0.9457,0.9213,0.9457,0.9305,0.9447
210,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9258,0.9502,0.9349,0.9493
210,1,svm,0.9536,0.97,0.9614,0.9574,1.0,0.9681,0.875,0.8816,0.8772,0.9457,0.9274,0.9457,0.9338,0.9447
210,2,svm,0.9603,0.99,0.9726,0.9185,0.9556,0.9296,0.9013,0.9079,0.9035,0.9548,0.9315,0.9548,0.9401,0.954
210,3,svm,0.945,0.97,0.9561,0.9296,0.9778,0.9444,0.8289,0.8553,0.8377,0.9321,0.9019,0.9321,0.913,0.9308
210,4,svm,0.9678,0.99,0.9769,0.963,1.0,0.9741,0.9079,0.9079,0.9079,0.9638,0.9462,0.9638,0.9526,0.9632
210,5,svm,0.9775,0.96,0.9678,0.9222,0.9778,0.9363,0.8947,0.9079,0.8991,0.9457,0.9378,0.9457,0.9378,0.9448
210,6,svm,0.9809,0.99,0.9852,0.9296,0.9778,0.9444,0.8947,0.9079,0.8991,0.9593,0.9408,0.9593,0.9473,0.9585
210,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
210,8,svm,0.9428,0.98,0.9588,0.9296,0.9778,0.9444,0.8421,0.8553,0.8465,0.9367,0.9055,0.9367,0.9172,0.9355
210,9,svm,0.9546,0.99,0.9714,0.9278,0.9556,0.9348,0.8158,0.8421,0.8246,0.9321,0.9014,0.9321,0.9135,0.9308
220,0,dtree,0.9742,0.98,0.9756,0.9037,0.9556,0.9185,0.7719,0.8158,0.7851,0.9186,0.8903,0.9186,0.8985,0.917
220,1,dtree,0.9698,0.97,0.9694,0.9278,0.9778,0.9422,0.8355,0.8684,0.8465,0.9367,0.9151,0.9367,0.9216,0.9355
220,2,dtree,0.9742,0.99,0.9809,0.863,0.9111,0.8778,0.8026,0.8553,0.8202,0.9276,0.8926,0.9276,0.9046,0.9262
220,3,dtree,0.9651,0.96,0.959,0.9185,0.9778,0.937,0.8268,0.8553,0.8355,0.9276,0.9081,0.9276,0.9121,0.9263
220,4,dtree,0.9636,0.98,0.9709,0.9185,1.0,0.9444,0.7961,0.8158,0.8026,0.9276,0.8968,0.9276,0.9077,0.9262
220,5,dtree,0.9875,0.96,0.9725,0.8222,0.8889,0.84,0.8355,0.8816,0.8509,0.9186,0.9016,0.9186,0.9037,0.9171
220,6,dtree,0.99,0.99,0.99,0.9148,0.9556,0.9259,0.7895,0.8289,0.8026,0.9276,0.9057,0.9276,0.9125,0.9262
220,7,dtree,0.9833,1.0,0.9909,0.9056,0.9333,0.9126,0.8421,0.8816,0.8553,0.9457,0.9189,0.9457,0.9283,0.9447
220,8,dtree,0.9527,0.97,0.9609,0.863,0.9556,0.8926,0.6711,0.7368,0.693,0.8869,0.8376,0.8869,0.8549,0.8846
220,9,dtree,0.9742,0.99,0.9809,0.8833,0.9333,0.8978,0.8553,0.8816,0.864,0.9412,0.9148,0.9412,0.9238,0.9401
220,0,knn,0.9073,0.94,0.9145,0.9333,0.9556,0.9407,0.8596,0.8816,0.8662,0.9231,0.8962,0.9231,0.9033,0.922
220,1,knn,0.9375,0.92,0.9145,0.963,1.0,0.9741,0.886,0.9079,0.8925,0.9321,0.925,0.9321,0.9191,0.9314
220,2,knn,0.9571,0.96,0.9539,0.9407,0.9778,0.9519,0.9079,0.9211,0.9123,0.9502,0.9369,0.9502,0.9392,0.9494
220,3,knn,0.9375,0.95,0.9414,0.9222,0.9333,0.9259,0.9057,0.9342,0.9145,0.9412,0.9235,0.9412,0.929,0.94
220,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
220,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8596,0.8947,0.8706,0.9276,0.9175,0.9276,0.9163,0.9264
220,6,knn,0.9088,0.91,0.9005,0.9111,0.9333,0.9185,0.864,0.8947,0.8728,0.9095,0.8939,0.9095,0.8946,0.9082
220,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
220,8,knn,0.9189,0.93,0.9211,0.9222,0.9778,0.9407,0.8487,0.8684,0.8553,0.9186,0.8954,0.9186,0.9025,0.917
220,9,knn,0.9339,0.94,0.9305,0.9333,0.9556,0.9407,0.8849,0.9079,0.8912,0.9321,0.9169,0.9321,0.9191,0.9312
220,0,rf,0.9485,0.99,0.967,0.9074,0.9556,0.9222,0.8399,0.8553,0.8443,0.9367,0.9028,0.9367,0.9157,0.9355
220,1,rf,0.9607,0.97,0.9647,0.9611,1.0,0.9719,0.8816,0.8947,0.886,0.9502,0.9336,0.9502,0.9391,0.9493
220,2,rf,0.9742,0.99,0.9809,0.9074,0.9556,0.9222,0.9145,0.9211,0.9167,0.9593,0.9401,0.9593,0.9469,0.9585
220,3,rf,0.9651,0.96,0.959,0.9296,0.9778,0.9444,0.8882,0.9079,0.8947,0.9457,0.9314,0.9457,0.9339,0.9447
220,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.8816,0.8947,0.886,0.9548,0.9394,0.9548,0.9445,0.9539
220,5,rf,0.9875,0.96,0.9725,0.9222,0.9778,0.9363,0.8882,0.9079,0.8947,0.9457,0.94,0.9457,0.9384,0.9448
220,6,rf,0.9809,0.99,0.9852,0.9296,0.9556,0.937,0.8618,0.8947,0.8728,0.9502,0.9295,0.9502,0.9368,0.9492
220,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9276,0.9342,0.9298,0.9683,0.9529,0.9683,0.9585,0.9678
220,8,rf,0.9527,0.97,0.9609,0.9074,0.9778,0.9296,0.8202,0.8421,0.8268,0.9276,0.8979,0.9276,0.9084,0.9262
220,9,rf,0.9818,0.99,0.9852,0.9389,0.9778,0.9496,0.8947,0.9079,0.8991,0.9593,0.9431,0.9593,0.9484,0.9586
220,0,svm,0.9476,0.99,0.9671,0.9185,0.9556,0.9296,0.8531,0.8684,0.8575,0.9412,0.9092,0.9412,0.9217,0.9401
220,1,svm,0.9533,0.97,0.9609,0.9389,0.9778,0.9496,0.9013,0.9079,0.9035,0.9502,0.9325,0.9502,0.9389,0.9493
220,2,svm,0.9742,0.99,0.9809,0.9167,0.9556,0.9274,0.9342,0.9342,0.9342,0.9638,0.9488,0.9638,0.9539,0.9632
220,3,svm,0.954,0.97,0.9608,0.9296,0.9778,0.9444,0.8816,0.8947,0.886,0.9457,0.9242,0.9457,0.9317,0.9446
220,4,svm,0.9678,0.99,0.9769,0.9519,1.0,0.9667,0.8947,0.8947,0.8947,0.9593,0.9394,0.9593,0.9466,0.9586
220,5,svm,0.9775,0.96,0.9678,0.9222,0.9778,0.9363,0.875,0.8947,0.8816,0.9412,0.931,0.9412,0.9317,0.9402
220,6,svm,0.9809,0.99,0.9852,0.9185,0.9556,0.9296,0.8684,0.8947,0.8772,0.9502,0.9295,0.9502,0.9368,0.9492
220,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
220,8,svm,0.9536,0.97,0.9614,0.8963,0.9778,0.9222,0.8618,0.8684,0.864,0.9367,0.9104,0.9367,0.92,0.9354
220,9,svm,0.9718,0.99,0.9805,0.9389,0.9778,0.9496,0.8816,0.8947,0.886,0.9548,0.9341,0.9548,0.9417,0.9539
230,0,dtree,0.9576,0.97,0.9607,0.8296,0.9111,0.8556,0.7325,0.7895,0.75,0.8959,0.8541,0.8959,0.8668,0.894
230,1,dtree,0.9507,0.96,0.9547,0.9489,1.0,0.963,0.8553,0.8684,0.8596,0.9367,0.9175,0.9367,0.9237,0.9355
230,2,dtree,0.9742,0.99,0.9809,0.8519,0.9111,0.8704,0.739,0.8026,0.7588,0.9095,0.8684,0.9095,0.882,0.9078
230,3,dtree,0.947,0.96,0.9494,0.8741,0.9333,0.8926,0.7675,0.8158,0.7829,0.905,0.8704,0.905,0.8806,0.9032
230,4,dtree,0.9727,0.98,0.9757,0.9074,0.9556,0.9222,0.8224,0.8553,0.8333,0.9321,0.9077,0.9321,0.9158,0.9308
230,5,dtree,0.9875,0.96,0.9725,0.8889,0.9556,0.9067,0.8136,0.8553,0.8268,0.9231,0.9076,0.9231,0.909,0.9218
230,6,dtree,0.9718,0.98,0.9752,0.8815,0.9556,0.9037,0.8026,0.8289,0.8114,0.9231,0.8952,0.9231,0.9043,0.9216
230,7,dtree,0.9833,1.0,0.9909,0.8278,0.8889,0.8459,0.7961,0.8421,0.8114,0.9231,0.8873,0.9231,0.8997,0.9216
230,8,dtree,0.9433,0.95,0.9427,0.8407,0.9111,0.863,0.7368,0.7895,0.7544,0.8869,0.8514,0.8869,0.8617,0.8847
230,9,dtree,0.9818,0.99,0.9852,0.9278,0.9778,0.9422,0.8092,0.8421,0.8202,0.9367,0.9115,0.9367,0.9197,0.9355
230,0,knn,0.9201,0.94,0.9222,0.9222,0.9556,0.9333,0.8596,0.8816,0.8662,0.9231,0.8997,0.9231,0.9052,0.9219
230,1,knn,0.9375,0.92,0.9145,0.963,1.0,0.9741,0.886,0.9079,0.8925,0.9321,0.925,0.9321,0.9191,0.9314
230,2,knn,0.9373,0.96,0.9452,0.9,0.9333,0.9111,0.9057,0.9211,0.9101,0.9412,0.9189,0.9412,0.9262,0.9401
230,3,knn,0.9284,0.95,0.9367,0.9333,0.9556,0.9407,0.8399,0.8684,0.8487,0.9231,0.899,0.9231,0.9072,0.9215
230,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
230,5,knn,0.9519,0.93,0.936,0.8944,0.9333,0.9052,0.8783,0.9079,0.8868,0.9231,0.9149,0.9231,0.9128,0.9218
230,6,knn,0.9088,0.91,0.9005,0.9111,0.9333,0.9185,0.8838,0.9079,0.8904,0.914,0.9007,0.914,0.9007,0.9128
230,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
230,8,knn,0.9189,0.93,0.9211,0.9444,0.9778,0.9556,0.8487,0.8816,0.8597,0.9231,0.9,0.9231,0.907,0.9216
230,9,knn,0.9339,0.94,0.9305,0.9333,0.9556,0.9407,0.8849,0.9079,0.8912,0.9321,0.9169,0.9321,0.9191,0.9312
230,0,rf,0.9678,0.99,0.9769,0.8963,0.9556,0.9148,0.8004,0.8289,0.8092,0.9276,0.8957,0.9276,0.9066,0.9262
230,1,rf,0.9698,0.97,0.9694,0.9611,1.0,0.9719,0.8947,0.9079,0.8991,0.9548,0.9422,0.9548,0.9458,0.9539
230,2,rf,0.9727,0.99,0.9805,0.8963,0.9556,0.9148,0.9013,0.9079,0.9035,0.9548,0.9326,0.9548,0.9406,0.9539
230,3,rf,0.947,0.96,0.9494,0.8852,0.9556,0.9074,0.8158,0.8421,0.8246,0.9186,0.8893,0.9186,0.8979,0.917
230,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.9013,0.9079,0.9035,0.9593,0.9462,0.9593,0.9505,0.9585
230,5,rf,0.9875,0.96,0.9725,0.8889,0.9556,0.9067,0.8684,0.8947,0.8772,0.9367,0.9265,0.9367,0.9263,0.9356
230,6,rf,0.99,0.99,0.99,0.9296,0.9556,0.937,0.8816,0.9079,0.8904,0.9548,0.9404,0.9548,0.9449,0.9538
230,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.8882,0.9079,0.8947,0.9593,0.9393,0.9593,0.9464,0.9586
230,8,rf,0.9527,0.97,0.9609,0.9185,0.9556,0.9296,0.8553,0.8816,0.864,0.9367,0.9122,0.9367,0.9212,0.9354
230,9,rf,0.9818,0.99,0.9852,0.9278,0.9778,0.9422,0.8816,0.8947,0.886,0.9548,0.9363,0.9548,0.9423,0.9539
230,0,svm,0.9578,0.99,0.9722,0.9074,0.9556,0.9222,0.8202,0.8421,0.8268,0.9321,0.9002,0.9321,0.912,0.9308
230,1,svm,0.9609,0.97,0.9652,0.9611,1.0,0.9719,0.9013,0.9079,0.9035,0.9548,0.9405,0.9548,0.9454,0.9539
230,2,svm,0.9652,0.99,0.9761,0.8963,0.9556,0.9148,0.8882,0.8947,0.8904,0.9502,0.9247,0.9502,0.9341,0.9493
230,3,svm,0.9361,0.97,0.9519,0.9296,0.9778,0.9444,0.8224,0.8421,0.8289,0.9276,0.8957,0.9276,0.9081,0.9261
230,4,svm,0.9678,0.99,0.9769,0.963,1.0,0.9741,0.9079,0.9079,0.9079,0.9638,0.9462,0.9638,0.9526,0.9632
230,5,svm,0.9775,0.96,0.9678,0.9,0.9556,0.9141,0.8947,0.9079,0.8991,0.9412,0.9333,0.9412,0.9332,0.9402
230,6,svm,0.9809,0.99,0.9852,0.9074,0.9556,0.9222,0.8618,0.8816,0.8684,0.9457,0.925,0.9457,0.9322,0.9446
230,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
230,8,svm,0.9536,0.97,0.9614,0.9296,0.9778,0.9444,0.8618,0.8816,0.8684,0.9412,0.9172,0.9412,0.926,0.94
230,9,svm,0.9733,0.99,0.9809,0.9389,0.9778,0.9496,0.8816,0.8947,0.886,0.9548,0.9348,0.9548,0.9419,0.9539
240,0,dtree,0.9727,0.97,0.9704,0.8407,0.9111,0.863,0.7917,0.8421,0.807,0.914,0.8836,0.914,0.8923,0.9124
240,1,dtree,0.9589,0.95,0.9542,0.8944,0.9556,0.9126,0.7807,0.8289,0.7961,0.9095,0.8845,0.9095,0.8913,0.9078
240,2,dtree,0.9818,0.99,0.9852,0.8296,0.9111,0.8556,0.8026,0.8289,0.8114,0.9186,0.8892,0.9186,0.899,0.9169
240,3,dtree,0.9561,0.96,0.9542,0.8852,0.9556,0.9074,0.7895,0.8289,0.8026,0.914,0.8843,0.914,0.8926,0.9124
240,4,dtree,0.9636,0.98,0.9709,0.8944,0.9778,0.92,0.761,0.7895,0.7697,0.914,0.8799,0.914,0.8914,0.9124
240,5,dtree,0.9687,0.95,0.9584,0.8656,0.9333,0.883,0.8158,0.8421,0.8246,0.9095,0.8951,0.9095,0.897,0.9079
240,6,dtree,0.9536,0.96,0.9551,0.9296,0.9556,0.937,0.7544,0.7895,0.7654,0.9005,0.8802,0.9005,0.8862,0.8984
240,7,dtree,0.98,0.98,0.98,0.8833,0.9333,0.8978,0.8553,0.8816,0.864,0.9367,0.9174,0.9367,0.9234,0.9354
240,8,dtree,0.9459,0.95,0.9459,0.8815,0.9556,0.9037,0.7237,0.7763,0.7412,0.8914,0.8564,0.8914,0.8669,0.8893
240,9,dtree,0.9818,0.99,0.9852,0.85,0.8889,0.8607,0.8268,0.8684,0.8399,0.9276,0.9017,0.9276,0.9099,0.9262
240,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
240,1,knn,0.97,0.95,0.9589,0.9433,1.0,0.957,0.8487,0.8684,0.8553,0.9321,0.9229,0.9321,0.9229,0.931
240,2,knn,0.9314,0.96,0.9433,0.9185,0.9556,0.9296,0.8816,0.8947,0.886,0.9367,0.9117,0.9367,0.9208,0.9354
240,3,knn,0.9597,0.95,0.9529,0.9407,0.9778,0.9519,0.8596,0.8947,0.8706,0.9367,0.9214,0.9367,0.9244,0.9355
240,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
240,5,knn,0.9436,0.93,0.9325,0.9167,0.9556,0.9274,0.8454,0.8816,0.8561,0.9186,0.9043,0.9186,0.9052,0.9172
240,6,knn,0.9017,0.91,0.8982,0.9222,0.9333,0.9259,0.8498,0.8816,0.8583,0.905,0.888,0.905,0.8902,0.9035
240,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
240,8,knn,0.9098,0.93,0.9163,0.9444,0.9778,0.9556,0.8553,0.8816,0.864,0.9231,0.8981,0.9231,0.9063,0.9216
240,9,knn,0.9381,0.94,0.9336,0.9333,0.9556,0.9407,0.8783,0.9079,0.8868,0.9321,0.9166,0.9321,0.919,0.9311
240,0,rf,0.9651,0.99,0.9761,0.9185,0.9556,0.9296,0.8596,0.8816,0.8662,0.9457,0.9194,0.9457,0.9289,0.9447
240,1,rf,0.9698,0.97,0.9694,0.95,1.0,0.9644,0.8816,0.8947,0.886,0.9502,0.9354,0.9502,0.9397,0.9493
240,2,rf,0.9567,0.99,0.9718,0.9185,0.9556,0.9296,0.8618,0.8816,0.8684,0.9457,0.9163,0.9457,0.9277,0.9447
240,3,rf,0.9372,0.96,0.9457,0.9407,0.9778,0.9519,0.8618,0.8816,0.8684,0.9367,0.912,0.9367,0.9204,0.9355
240,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.9013,0.9079,0.9035,0.9593,0.9462,0.9593,0.9505,0.9585
240,5,rf,0.9778,0.96,0.9684,0.9222,0.9778,0.9363,0.875,0.8947,0.8816,0.9412,0.9311,0.9412,0.932,0.9402
240,6,rf,0.9636,0.98,0.9709,0.9185,0.9556,0.9296,0.8487,0.8684,0.8553,0.9367,0.9149,0.9367,0.9227,0.9354
240,7,rf,0.9742,1.0,0.9862,0.9278,0.9556,0.9348,0.9145,0.9211,0.9167,0.9638,0.9442,0.9638,0.9518,0.9632
240,8,rf,0.9452,0.97,0.9566,0.9296,0.9778,0.9444,0.8684,0.8816,0.8728,0.9412,0.9156,0.9412,0.9253,0.94
240,9,rf,0.9909,0.99,0.99,0.9056,0.9556,0.92,0.8684,0.8947,0.8772,0.9502,0.9314,0.9502,0.9369,0.9493
240,0,svm,0.9578,0.99,0.9722,0.9185,0.9556,0.9296,0.8465,0.8684,0.8531,0.9412,0.9115,0.9412,0.9226,0.9401
240,1,svm,0.9533,0.97,0.9609,0.9611,1.0,0.9719,0.8487,0.8684,0.8553,0.9412,0.9189,0.9412,0.9268,0.94
240,2,svm,0.9603,0.99,0.9726,0.8963,0.9556,0.9148,0.875,0.8816,0.8772,0.9457,0.9179,0.9457,0.928,0.9447
240,3,svm,0.945,0.97,0.9561,0.9296,0.9778,0.9444,0.8487,0.8684,0.8553,0.9367,0.9087,0.9367,0.919,0.9354
240,4,svm,0.9678,0.99,0.9769,0.963,1.0,0.9741,0.8882,0.8947,0.8904,0.9593,0.9394,0.9593,0.9466,0.9586
240,5,svm,0.9678,0.96,0.9637,0.9222,0.9778,0.9363,0.8618,0.8816,0.8684,0.9367,0.9221,0.9367,0.9253,0.9355
240,6,svm,0.9587,0.99,0.9727,0.9056,0.9333,0.9126,0.8224,0.8553,0.8333,0.9321,0.901,0.9321,0.9125,0.9309
240,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
240,8,svm,0.9446,0.97,0.9567,0.9296,0.9778,0.9444,0.8684,0.8816,0.8728,0.9412,0.9153,0.9412,0.9253,0.94
240,9,svm,0.9809,0.99,0.9852,0.9389,0.9778,0.9496,0.875,0.8947,0.8816,0.9548,0.9359,0.9548,0.9423,0.9539
250,0,dtree,0.9742,0.99,0.9809,0.8519,0.9333,0.8778,0.8004,0.8289,0.8092,0.9231,0.8896,0.9231,0.9009,0.9216
250,1,dtree,0.9607,0.97,0.9647,0.9167,0.9778,0.9348,0.7741,0.8158,0.7873,0.9186,0.8876,0.9186,0.8976,0.917
250,2,dtree,0.9818,0.99,0.9852,0.8148,0.9333,0.8519,0.7697,0.8026,0.7807,0.914,0.8749,0.914,0.8877,0.9124
250,3,dtree,0.9651,0.96,0.959,0.9296,0.9778,0.9444,0.8487,0.8816,0.8597,0.9367,0.9179,0.9367,0.9219,0.9355
250,4,dtree,0.9636,0.98,0.9709,0.9519,0.9778,0.9593,0.8092,0.8421,0.8202,0.9321,0.9081,0.9321,0.9167,0.9307
250,5,dtree,0.9784,0.95,0.9625,0.8778,0.9556,0.8993,0.7632,0.8158,0.7807,0.905,0.8839,0.905,0.8871,0.9033
250,6,dtree,0.99,0.97,0.9789,0.8741,0.9333,0.8926,0.7149,0.7895,0.739,0.9005,0.8718,0.9005,0.8788,0.8985
250,7,dtree,0.9742,1.0,0.9862,0.9056,0.9556,0.92,0.8728,0.8816,0.875,0.9502,0.9254,0.9502,0.9345,0.9493
250,8,dtree,0.9727,0.98,0.9757,0.9296,0.9778,0.9444,0.7873,0.8289,0.8004,0.9276,0.9002,0.9276,0.9091,0.9262
250,9,dtree,0.9833,0.97,0.9745,0.8722,0.9556,0.8978,0.75,0.8026,0.7675,0.9095,0.8805,0.9095,0.8877,0.9079
250,0,knn,0.911,0.94,0.9174,0.9444,0.9556,0.9481,0.8531,0.8816,0.8618,0.9231,0.8979,0.9231,0.9046,0.9219
